source,city,country,species,common_name,latitude,longitude,date,observer,photo_url,quality,record_url
iNaturalist,Lagos,Nigeria,Hapsidophrys smaragdina,Emerald Snake,6.4416802,3.5355484,2016-09-21,dotun55,https://inaturalist-open-data.s3.amazonaws.com/photos/5179693/medium.jpg,research,https://www.inaturalist.org/observations/4311253
iNaturalist,Lagos,Nigeria,Bitis gabonica,Gaboon Viper,7.3672925842,4.1672968492,2016-09-12,dotun55,https://inaturalist-open-data.s3.amazonaws.com/photos/5166400/medium.jpg,research,https://www.inaturalist.org/observations/4303744
iNaturalist,Lagos,Nigeria,Thelotornis kirtlandii,Bird Snake,6.44168,3.535548,2016-03-26,dotun55,https://inaturalist-open-data.s3.amazonaws.com/photos/3239383/medium.jpg,research,https://www.inaturalist.org/observations/2841815
GBIF,Lagos,Nigeria,Varanus niloticus,Varanus niloticus,6.441518,3.535771,2026-1-15,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/608139191/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6129880469
GBIF,Lagos,Nigeria,Varanus niloticus,Varanus niloticus,6.435083,3.535685,2026-1-10,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/607188147/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6130759695
GBIF,Lagos,Nigeria,Dendroaspis jamesoni,Dendroaspis jamesoni,6.434304,3.534978,2026-1-11,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/607238933/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6131113321
GBIF,Lagos,Nigeria,Varanus niloticus,Varanus niloticus,6.434657,3.535224,2026-1-16,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/608596167/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6131527724
GBIF,Lagos,Nigeria,Causus maculatus,Causus maculatus,6.431807,3.537166,2026-2-12,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/615721931/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6159219821
GBIF,Lagos,Nigeria,Naja melanoleuca,Naja melanoleuca,6.440836,3.534786,2026-2-14,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/615730796/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6159350321
GBIF,Lagos,Nigeria,Python sebae,Python sebae,6.409482,3.486139,2026-2-13,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/615721948/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6159471758
GBIF,Lagos,Nigeria,Python sebae,Python sebae,6.480766,3.439033,2026-2-15,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/616010785/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6159642718
GBIF,Lagos,Nigeria,Hapsidophrys smaragdinus,Hapsidophrys smaragdinus,6.441518,3.535771,2026-2-22,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/618059789/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6162899988
GBIF,Lagos,Nigeria,Python sebae,Python sebae,6.462564,3.48911,2026-2-22,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/618057918/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6162999861
GBIF,Lagos,Nigeria,Naja melanoleuca,Naja melanoleuca,6.439115,3.536222,2026-2-23,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/618384088/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6163095149
GBIF,Lagos,Nigeria,Psammophis phillipsii,Psammophis phillipsii,6.431758,3.536904,2026-2-12,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/615721960/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6163112745
GBIF,Lagos,Nigeria,Naja melanoleuca,Naja melanoleuca,6.440932,3.535277,2026-2-21,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/618060156/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6163288699
GBIF,Lagos,Nigeria,Hapsidophrys smaragdinus,Hapsidophrys smaragdinus,6.43768,3.535102,2026-2-27,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/619899600/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6171144926
GBIF,Lagos,Nigeria,Naja melanoleuca,Naja melanoleuca,6.440777,3.535181,2026-3-3,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/620903344/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6178864875
GBIF,Lagos,Nigeria,Python sebae,Python sebae,6.426008,3.598152,2026-3-11,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/623617321/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6179074437
GBIF,Lagos,Nigeria,Hapsidophrys smaragdinus,Hapsidophrys smaragdinus,6.438877,3.535039,2026-3-23,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/628128375/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6184871397
GBIF,Lagos,Nigeria,Hapsidophrys smaragdinus,Hapsidophrys smaragdinus,6.434317,3.534978,2026-3-9,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/629158919/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6185325292
GBIF,Lagos,Nigeria,Varanus niloticus,Varanus niloticus,6.435018,3.535713,2026-4-3,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/633810097/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6188159394
GBIF,Lagos,Nigeria,Naja melanoleuca,Naja melanoleuca,6.441518,3.535771,2026-4-12,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/637090137/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6195577627
GBIF,Lagos,Nigeria,Philothamnus semivariegatus,Philothamnus semivariegatus,6.436738,3.536119,2026-4-9,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/635949387/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6195595868
GBIF,Lagos,Nigeria,Naja melanoleuca,Naja melanoleuca,6.439641,3.537408,2025-1-5,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/461834270/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5007298334
GBIF,Lagos,Nigeria,Hemidactylus angulatus,Hemidactylus angulatus,6.441547,3.535892,2025-1-18,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/464479852/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5063117820
GBIF,Lagos,Nigeria,Dendroaspis jamesoni,Dendroaspis jamesoni,6.433578,3.534595,2025-2-10,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/470255937/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5069818422
GBIF,Lagos,Nigeria,Naja melanoleuca,Naja melanoleuca,6.437445,3.535251,2025-2-16,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/470510268/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5070044134
GBIF,Lagos,Nigeria,Varanus niloticus,Varanus niloticus,6.436323,3.535375,2025-2-20,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/471736264/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5077010442
GBIF,Lagos,Nigeria,Hemidactylus angulatus,Hemidactylus angulatus,7.415171,3.967414,2025-2-24,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/472464818/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5077168315
GBIF,Lagos,Nigeria,Naja melanoleuca,Naja melanoleuca,6.436404,3.536063,2025-2-27,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/473132584/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5087278180
GBIF,Lagos,Nigeria,Bitis gabonica,Bitis gabonica,6.42641,3.984338,2025-3-28,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/480744100/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5108293714
GBIF,Lagos,Nigeria,Naja melanoleuca,Naja melanoleuca,6.44131,3.535526,2025-4-10,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/485201518/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5133189550
GBIF,Lagos,Nigeria,Hapsidophrys smaragdinus,Hapsidophrys smaragdinus,6.438212,3.534867,2025-4-14,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/486636997/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5133658599
GBIF,Lagos,Nigeria,Hapsidophrys smaragdinus,Hapsidophrys smaragdinus,6.436165,3.53517,2025-4-7,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/483942216/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5134399312
GBIF,Lagos,Nigeria,Hapsidophrys smaragdinus,Hapsidophrys smaragdinus,6.44205,3.537703,2025-4-23,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/492300772/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5140060033
GBIF,Lagos,Nigeria,Varanus niloticus,Varanus niloticus,6.438684,3.534754,2025-4-28,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/495795593/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5140860110
GBIF,Lagos,Nigeria,Agama picticauda,Agama picticauda,7.01204,4.001735,2025-4-26,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/498129529/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5153125310
GBIF,Lagos,Nigeria,Trachylepis aureogularis,Trachylepis aureogularis,6.43951,3.536448,2025-5-1,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/497927908/original.jpeg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5153010019
GBIF,Lagos,Nigeria,Naja melanoleuca,Naja melanoleuca,6.441128,3.535434,2025-5-9,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/502250629/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5154395026
GBIF,Lagos,Nigeria,Trachylepis affinis,Trachylepis affinis,6.4414,3.535868,2025-5-9,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/502250391/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5154676334
GBIF,Lagos,Nigeria,Naja melanoleuca,Naja melanoleuca,6.438668,3.535315,2025-5-9,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/502369161/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5154815014
GBIF,Lagos,Nigeria,Naja melanoleuca,Naja melanoleuca,6.439002,3.535151,2025-5-23,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/509100413/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5166779243
GBIF,Lagos,Nigeria,Hapsidophrys smaragdinus,Hapsidophrys smaragdinus,6.440618,3.534778,2025-5-15,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/505195657/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5167251978
GBIF,Lagos,Nigeria,Dendroaspis jamesoni,Dendroaspis jamesoni,6.436804,3.535147,2025-5-19,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/507246664/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5167645423
GBIF,Lagos,Nigeria,Naja melanoleuca,Naja melanoleuca,6.437095,3.535015,2025-5-25,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/510725197/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5168321249
GBIF,Lagos,Nigeria,Dendroaspis jamesoni,Dendroaspis jamesoni,6.434487,3.53509,2025-5-19,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/507280117/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5168478862
GBIF,Lagos,Nigeria,Hapsidophrys smaragdinus,Hapsidophrys smaragdinus,6.438208,3.534384,2025-6-1,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/514507894/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5177124901
GBIF,Lagos,Nigeria,Python sebae,Python sebae,6.435067,3.493757,2025-6-24,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/526069188/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5205941822
GBIF,Lagos,Nigeria,Python sebae,Python sebae,6.509032,3.473508,2025-6-20,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/524324730/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5206374274
GBIF,Lagos,Nigeria,Python sebae,Python sebae,6.412255,3.472188,2025-7-19,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/539480113/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5231223033
GBIF,Lagos,Nigeria,Thelotornis kirtlandii,Thelotornis kirtlandii,6.436901,3.534979,2025-7-10,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/534479572/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5231286353
GBIF,Lagos,Nigeria,Python sebae,Python sebae,6.585396,3.428937,2025-7-11,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/534804438/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5231634339
GBIF,Lagos,Nigeria,Hemidactylus eniangii,Hemidactylus eniangii,6.439505,3.534557,2025-7-10,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/534630126/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5231722354
GBIF,Lagos,Nigeria,Agama picticauda,Agama picticauda,6.467213,3.654345,2025-7-16,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/537913260/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/6179408813
GBIF,Lagos,Nigeria,Python sebae,Python sebae,6.579736,3.466055,2025-8-24,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/557913855/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5761108617
GBIF,Lagos,Nigeria,Varanus niloticus,Varanus niloticus,6.441105,3.535831,2025-9-11,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/565397532/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5827415777
GBIF,Lagos,Nigeria,Dendroaspis jamesoni,Dendroaspis jamesoni,6.438463,3.534979,2025-9-11,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/565345963/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5828919718
GBIF,Lagos,Nigeria,Python sebae,Python sebae,6.536001,3.430008,2025-9-21,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/569935366/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5830326285
GBIF,Lagos,Nigeria,Varanus niloticus,Varanus niloticus,6.435209,3.535914,2025-9-20,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/569943932/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5830411908
GBIF,Lagos,Nigeria,Varanus niloticus,Varanus niloticus,6.440948,3.535198,2025-9-27,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/573727437/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5837668135
GBIF,Lagos,Nigeria,Agama agama,Agama agama,6.578997,3.349467,2025-9-28,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/573114999/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5837903499
GBIF,Lagos,Nigeria,Varanus niloticus,Varanus niloticus,6.435086,3.535787,2025-9-27,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/573730984/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5837903685
GBIF,Lagos,Nigeria,Python sebae,Python sebae,6.554774,3.573604,2025-9-30,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/574301750/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5837950096
GBIF,Lagos,Nigeria,Python sebae,Python sebae,6.415947,3.531866,2025-10-3,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/575828747/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5840109003
GBIF,Lagos,Nigeria,Python sebae,Python sebae,6.59024,3.458302,2025-10-3,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/575485777/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5840161667
GBIF,Lagos,Nigeria,Python sebae,Python sebae,6.427355,3.483508,2025-10-11,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/578813545/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5844523744
GBIF,Lagos,Nigeria,Varanus niloticus,Varanus niloticus,6.441532,3.535975,2025-10-20,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/582536024/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5868091001
GBIF,Lagos,Nigeria,Varanus niloticus,Varanus niloticus,6.435119,3.535629,2025-10-25,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/584339075/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5889409756
GBIF,Lagos,Nigeria,Thelotornis kirtlandii,Thelotornis kirtlandii,6.441287,3.535307,2025-10-22,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/583973882/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5889723358
GBIF,Lagos,Nigeria,Python sebae,Python sebae,6.596714,3.567909,2025-10-24,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/583913739/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5889895636
GBIF,Lagos,Nigeria,Trachylepis affinis,Trachylepis affinis,6.43953,3.535378,2025-11-6,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/588698956/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5892477881
GBIF,Lagos,Nigeria,Varanus niloticus,Varanus niloticus,6.441223,3.536083,2025-11-8,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/589302211/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5892501482
GBIF,Lagos,Nigeria,Philothamnus heterodermus,Philothamnus heterodermus,6.432678,3.535247,2025-11-6,iNaturalist,https://inaturalist-open-data.s3.amazonaws.com/photos/588733067/original.jpg,HUMAN_OBSERVATION,https://www.gbif.org/occurrence/5892597978
